salary_id,employee_id,effective_date,end_date,currency,base_salary,bonus_pct,reason
4015,2434,2021-06-08,2022-09-24,USD,1432842,0.1261,PROMOTION
4016,2434,2022-09-25,,USD,1445476,0.1711,ADJUSTMENT
4017,2435,2016-04-09,2022-05-28,INR,865191,0.1304,MERIT
4018,2435,2022-05-29,,USD,809222,0.1374,MERIT
4019,2436,2025-03-17,,USD,3308727,0.1697,HIRE
4020,2437,2023-08-31,2024-07-27,INR,3085169,0.0356,ADJUSTMENT
4021,2437,2024-07-28,,INR,2255072,0.0136,MERIT
4022,2438,2025-08-12,,INR,5040170,0.1157,MERIT
4023,2439,2025-05-20,,INR,5966475,0.101,ADJUSTMENT
4024,2440,2023-11-15,2025-07-23,USD,698480,0.186,MERIT
4025,2440,2025-07-24,,INR,740138,0.1302,HIRE
4026,2441,2023-06-05,2023-12-19,USD,2207498,0.0894,ADJUSTMENT
4027,2441,2023-12-20,2025-05-20,USD,2488624,0.1339,HIRE
4028,2441,2025-05-21,,USD,2237587,0.0978,MERIT
4029,2442,2021-05-05,2023-01-22,INR,1260051,0.1817,HIRE
4030,2442,2023-01-23,2023-12-05,INR,1173588,0.1167,PROMOTION
4031,2442,2023-12-06,,INR,944343,0.1479,HIRE
4032,2443,2022-11-01,,INR,898983,0.1755,MERIT
4033,2444,2019-01-05,,USD,6445084,0.0541,PROMOTION
4034,2445,2025-07-14,,USD,691640,0.1432,PROMOTION
4035,2446,2023-06-19,,USD,6142141,0.1138,MERIT
4036,2447,2025-06-13,,USD,3851666,0.1268,HIRE
4037,2448,2020-04-30,2020-06-19,USD,5265821,0.1142,PROMOTION
4038,2448,2020-06-20,2022-11-22,USD,6227863,0.1672,HIRE
4039,2448,2022-11-23,,USD,5557720,0.1913,PROMOTION
4040,2449,2020-04-20,,USD,390089,0.0305,MERIT
4041,2450,2017-04-02,2020-09-26,INR,3747643,0.034,ADJUSTMENT
4042,2450,2020-09-27,,USD,4207236,0.0049,PROMOTION
4043,2451,2025-02-17,,USD,2869280,0.0395,MERIT
4044,2452,2025-02-27,2025-03-23,INR,455906,0.1211,ADJUSTMENT
4045,2452,2025-03-24,,INR,325541,0.1369,ADJUSTMENT
4046,2453,2017-09-30,2019-02-13,INR,1311670,0.179,ADJUSTMENT
4047,2453,2019-02-14,,USD,1335610,0.1439,PROMOTION
4048,2454,2023-05-02,,INR,1175048,0.1696,PROMOTION
4049,2455,2024-08-03,2025-05-07,USD,4895592,0.0531,ADJUSTMENT
4050,2455,2025-05-08,,INR,6089893,0.1113,PROMOTION
4051,2456,2025-01-02,,INR,3237912,0.1338,MERIT
4052,2457,2023-12-27,2024-02-23,INR,4622162,0.1627,HIRE
4053,2457,2024-02-24,2024-04-10,USD,5857405,0.0008,HIRE
4054,2457,2024-04-11,,INR,6327028,0.1543,MERIT
4055,2458,2020-02-18,2023-09-09,USD,604226,0.016,HIRE
4056,2458,2023-09-10,,INR,709692,0.1845,ADJUSTMENT
4057,2459,2021-08-24,,INR,2226352,0.1814,PROMOTION
4058,2460,2024-10-31,2025-04-27,INR,858385,0.1371,MERIT
4059,2460,2025-04-28,,INR,864245,0.05,HIRE
4060,2461,2025-03-07,2025-04-08,USD,5956453,0.0797,PROMOTION
4061,2461,2025-04-09,,USD,4717654,0.0663,HIRE
4062,2462,2025-01-30,,USD,4921085,0.1148,ADJUSTMENT
4063,2463,2017-10-09,2023-10-13,INR,821737,0.0547,HIRE
4064,2463,2023-10-14,,INR,656972,0.171,PROMOTION
4065,2464,2019-08-11,,INR,2836654,0.1468,HIRE
4066,2465,2021-05-30,2022-05-21,USD,799391,0.1237,ADJUSTMENT
4067,2465,2022-05-22,2025-06-18,INR,864346,0.0955,MERIT
4068,2465,2025-06-19,,INR,728636,0.1955,HIRE
4069,2466,2019-05-14,2021-12-31,INR,1656349,0.0684,PROMOTION
4070,2466,2022-01-01,2025-07-23,USD,1615539,0.1224,ADJUSTMENT
4071,2466,2025-07-24,,INR,1827280,0.1494,HIRE
4072,2467,2022-10-11,2025-04-30,INR,3617028,0.0696,ADJUSTMENT
4073,2467,2025-05-01,,INR,3709244,0.107,MERIT
4074,2468,2023-02-11,2023-06-27,USD,3919774,0.025,HIRE
4075,2468,2023-06-28,2024-05-18,INR,3846351,0.15,MERIT
4076,2468,2024-05-19,,USD,4335768,0.1431,PROMOTION
4077,2469,2023-01-16,2024-06-11,INR,5400144,0.028,ADJUSTMENT
4078,2469,2024-06-12,2024-10-10,INR,4973860,0.179,PROMOTION
4079,2469,2024-10-11,,USD,6785757,0.1806,PROMOTION
4080,2470,2025-05-21,,INR,5298004,0.0862,HIRE
4081,2471,2024-03-15,,USD,769822,0.1242,PROMOTION
4082,2472,2023-04-08,2024-09-07,USD,1259543,0.1511,ADJUSTMENT
4083,2472,2024-09-08,,INR,1394876,0.1423,ADJUSTMENT
4084,2473,2025-02-09,2025-05-13,USD,390399,0.0705,MERIT
4085,2473,2025-05-14,2025-08-17,INR,513184,0.0247,PROMOTION
4086,2473,2025-08-18,,INR,528828,0.1646,ADJUSTMENT
4087,2474,2023-11-15,,INR,707961,0.1203,PROMOTION
4088,2475,2025-05-13,,INR,3004178,0.1888,ADJUSTMENT
4089,2476,2021-07-19,2022-07-17,INR,430828,0.1612,MERIT
4090,2476,2022-07-18,,USD,350346,0.0238,PROMOTION
4091,2477,2023-01-06,2024-01-06,INR,4528575,0.004,ADJUSTMENT
4092,2477,2024-01-07,2024-04-11,INR,6641086,0.1415,ADJUSTMENT
4093,2477,2024-04-12,,INR,5170122,0.1017,MERIT
4094,2478,2024-05-14,2025-05-07,INR,1216351,0.0105,MERIT
4095,2478,2025-05-08,,USD,1009291,0.1041,MERIT
4096,2479,2022-03-27,2023-05-31,USD,1419769,0.0284,ADJUSTMENT
4097,2479,2023-06-01,,USD,1526260,0.1083,PROMOTION
4098,2480,2021-10-20,,USD,435747,0.0464,HIRE
4099,2481,2019-04-17,2020-01-15,USD,3494909,0.089,ADJUSTMENT
4100,2481,2020-01-16,2023-12-29,INR,3486792,0.0233,PROMOTION
4101,2481,2023-12-30,,INR,3997913,0.0818,MERIT
4102,2482,2025-06-01,,INR,1384151,0.0823,HIRE
4103,2483,2025-08-02,2025-08-17,USD,1838281,0.1966,HIRE
4104,2483,2025-08-18,,INR,1953758,0.0056,PROMOTION
4105,2484,2024-11-22,,INR,2521613,0.1189,ADJUSTMENT
4106,2485,2022-08-02,2024-03-01,USD,395193,0.1288,MERIT
4107,2485,2024-03-02,,INR,599038,0.0195,MERIT
4108,2486,2018-06-19,2024-08-25,INR,6766254,0.0173,ADJUSTMENT
4109,2486,2024-08-26,,INR,6533248,0.1849,HIRE
4110,2487,2024-03-08,2025-01-14,INR,6636127,0.0755,MERIT
4111,2487,2025-01-15,,INR,5758434,0.1179,ADJUSTMENT
4112,2488,2021-11-17,,INR,6647726,0.1187,MERIT
4113,2489,2023-02-26,,INR,421926,0.0127,MERIT
4114,2490,2023-05-06,,USD,743551,0.1283,HIRE
4115,2491,2024-07-31,,USD,5681068,0.1138,PROMOTION
4116,2492,2022-07-17,,INR,555670,0.0019,ADJUSTMENT
4117,2493,2017-01-26,2023-06-10,INR,1510936,0.1351,MERIT
4118,2493,2023-06-11,2025-03-21,USD,1747614,0.0356,HIRE
4119,2493,2025-03-22,,INR,1562679,0.1875,HIRE
4120,2494,2019-04-23,2025-01-09,INR,1925387,0.069,ADJUSTMENT
4121,2494,2025-01-10,,USD,1570721,0.1934,HIRE
4122,2495,2024-11-09,2024-11-25,INR,852698,0.0549,MERIT
4123,2495,2024-11-26,,INR,628541,0.0261,HIRE
4124,2496,2024-11-28,2025-08-19,INR,383494,0.1737,MERIT
4125,2496,2025-08-20,,INR,405763,0.0935,HIRE
4126,2497,2021-05-19,,INR,632812,0.1418,MERIT
4127,2498,2018-10-17,2024-05-15,INR,880389,0.0346,PROMOTION
4128,2498,2024-05-16,,INR,784482,0.1313,PROMOTION
4129,2499,2018-10-04,2022-01-23,USD,4060961,0.1916,ADJUSTMENT
4130,2499,2022-01-24,,INR,3365419,0.199,ADJUSTMENT
4131,2500,2025-02-24,,USD,671596,0.1068,PROMOTION
4132,2501,2024-06-05,,INR,374654,0.1177,MERIT
4133,2502,2023-12-16,2024-02-10,INR,2270097,0.0788,ADJUSTMENT
4134,2502,2024-02-11,2025-08-18,USD,3086963,0.0726,ADJUSTMENT
4135,2502,2025-08-19,,USD,2692016,0.1934,MERIT
4136,2503,2020-07-08,,INR,4481621,0.0861,ADJUSTMENT
4137,2504,2022-01-30,,USD,1354479,0.1598,HIRE
4138,2505,2023-08-26,,INR,5165691,0.101,HIRE
4139,2506,2020-04-27,2022-03-06,INR,734453,0.1923,PROMOTION
4140,2506,2022-03-07,,INR,787308,0.0786,MERIT
4141,2507,2022-11-09,,USD,5521225,0.1331,MERIT
4142,2508,2024-09-09,2025-04-27,USD,570107,0.1774,MERIT
4143,2508,2025-04-28,,INR,476440,0.1926,PROMOTION
4144,2509,2025-06-21,2025-07-19,USD,2120427,0.0471,PROMOTION
4145,2509,2025-07-20,2025-07-25,INR,2095341,0.1196,ADJUSTMENT
4146,2509,2025-07-26,,INR,1539095,0.0828,HIRE
4147,2510,2025-06-15,,INR,580222,0.089,ADJUSTMENT
4148,2511,2017-06-14,2023-02-22,INR,1891008,0.1685,HIRE
4149,2511,2023-02-23,,INR,1839136,0.1605,HIRE
4150,2512,2023-06-27,,INR,2466978,0.0176,PROMOTION
4151,2513,2024-02-28,2024-05-01,INR,679187,0.1942,PROMOTION
4152,2513,2024-05-02,2024-10-12,INR,610435,0.128,ADJUSTMENT
4153,2513,2024-10-13,,USD,653492,0.0925,ADJUSTMENT
4154,2514,2016-12-20,2019-02-27,USD,3080709,0.08,PROMOTION
4155,2514,2019-02-28,2023-05-12,USD,3024952,0.1493,HIRE
4156,2514,2023-05-13,,USD,3027423,0.0826,MERIT
4157,2515,2022-11-20,2024-06-28,USD,6741324,0.1196,HIRE
4158,2515,2024-06-29,,USD,6224173,0.1934,HIRE
4159,2516,2017-02-27,2021-08-05,INR,467377,0.1731,ADJUSTMENT
4160,2516,2021-08-06,2024-04-21,INR,350159,0.0652,MERIT
4161,2516,2024-04-22,,INR,378626,0.0138,HIRE
4162,2517,2023-02-12,2023-09-14,INR,667145,0.0269,ADJUSTMENT
4163,2517,2023-09-15,2023-09-19,INR,789653,0.1147,MERIT
4164,2517,2023-09-20,,INR,875724,0.175,MERIT
4165,2518,2025-04-05,,USD,4404671,0.1863,MERIT
4166,2519,2022-05-25,,INR,1357367,0.0444,HIRE
4167,2520,2019-03-20,2020-05-29,INR,3905643,0.0646,HIRE
4168,2520,2020-05-30,2020-11-04,INR,3547926,0.0082,MERIT
4169,2520,2020-11-05,,INR,3551735,0.0966,PROMOTION
4170,2521,2023-06-24,2025-01-05,INR,420299,0.16,MERIT
4171,2521,2025-01-06,,USD,435971,0.0869,HIRE
4172,2522,2021-02-02,2024-09-05,INR,559329,0.035,ADJUSTMENT
4173,2522,2024-09-06,,INR,548218,0.1641,PROMOTION
4174,2523,2022-11-26,,INR,2069735,0.1824,ADJUSTMENT
4175,2524,2020-05-15,2024-07-12,USD,5877658,0.1641,ADJUSTMENT
4176,2524,2024-07-13,,INR,6662944,0.1792,MERIT
4177,2525,2025-06-13,2025-07-31,USD,1044789,0.0451,PROMOTION
4178,2525,2025-08-01,,INR,937554,0.0373,PROMOTION
4179,2526,2021-05-25,2024-01-06,USD,3580250,0.0285,HIRE
4180,2526,2024-01-07,,USD,4226497,0.0664,MERIT
4181,2527,2021-06-05,,INR,6402081,0.1064,MERIT
4182,2528,2022-07-26,2024-01-06,USD,6928322,0.1682,PROMOTION
4183,2528,2024-01-07,2024-12-10,USD,5628098,0.0527,PROMOTION
4184,2528,2024-12-11,,USD,4795224,0.1679,MERIT
4185,2529,2023-08-04,,INR,425052,0.1672,MERIT
4186,2530,2024-11-25,,INR,779194,0.0922,MERIT
4187,2531,2020-03-15,2020-11-01,INR,2017905,0.0504,MERIT
4188,2531,2020-11-02,2021-06-01,USD,1516472,0.1984,PROMOTION
4189,2531,2021-06-02,,INR,1730853,0.0984,HIRE
4190,2532,2023-09-29,2024-11-13,INR,960230,0.1386,ADJUSTMENT
4191,2532,2024-11-14,,USD,1014248,0.1582,PROMOTION
4192,2533,2024-07-11,,INR,4255093,0.1802,MERIT
4193,2534,2025-03-21,,USD,830997,0.1118,ADJUSTMENT
4194,2535,2021-11-26,2022-02-18,USD,1268993,0.174,PROMOTION
4195,2535,2022-02-19,,USD,914345,0.032,MERIT
4196,2536,2023-08-08,2025-07-02,INR,595067,0.0117,HIRE
4197,2536,2025-07-03,,INR,365369,0.0024,HIRE
4198,2537,2025-05-10,,INR,3265713,0.19,MERIT
4199,2538,2020-12-05,,INR,1326066,0.1088,ADJUSTMENT
4200,2539,2022-11-18,2023-10-25,USD,331530,0.1007,MERIT
4201,2539,2023-10-26,,USD,410098,0.1952,HIRE
4202,2540,2019-06-04,2021-03-18,INR,478384,0.1845,PROMOTION
4203,2540,2021-03-19,2023-02-15,USD,574886,0.102,HIRE
4204,2540,2023-02-16,,USD,585325,0.0179,PROMOTION
4205,2541,2019-07-01,,INR,5398892,0.1324,MERIT
4206,2542,2024-06-26,2024-12-30,INR,808967,0.187,ADJUSTMENT
4207,2542,2024-12-31,,USD,693610,0.1581,ADJUSTMENT
4208,2543,2019-10-31,,INR,6993958,0.1847,ADJUSTMENT
4209,2544,2022-06-21,,USD,4953433,0.0513,PROMOTION
4210,2545,2015-10-22,,INR,4536371,0.1492,MERIT
4211,2546,2018-11-21,2019-05-20,INR,430166,0.0121,ADJUSTMENT
4212,2546,2019-05-21,,INR,521229,0.0918,HIRE
4213,2547,2020-09-22,,INR,648164,0.0219,MERIT
4214,2548,2019-01-25,2023-01-30,INR,5427469,0.1681,MERIT
4215,2548,2023-01-31,2024-10-18,INR,6436329,0.1,HIRE
4216,2548,2024-10-19,,USD,4802426,0.11,HIRE
4217,2549,2024-12-06,2025-07-14,INR,505535,0.1278,HIRE
4218,2549,2025-07-15,,USD,325152,0.0559,MERIT
4219,2550,2021-03-10,2023-11-18,INR,439293,0.182,HIRE
4220,2550,2023-11-19,,USD,497577,0.067,ADJUSTMENT
4221,2551,2023-11-30,,USD,3702968,0.0604,HIRE
4222,2552,2019-01-03,2021-09-27,INR,517212,0.0374,HIRE
4223,2552,2021-09-28,,INR,556556,0.0285,MERIT
4224,2553,2023-11-16,2025-01-11,INR,2663140,0.1944,MERIT
4225,2553,2025-01-12,,USD,2764896,0.0304,PROMOTION
4226,2554,2019-06-05,2023-04-30,INR,2535037,0.064,ADJUSTMENT
4227,2554,2023-05-01,2025-01-06,INR,2886024,0.0174,MERIT
4228,2554,2025-01-07,,USD,2220696,0.1722,ADJUSTMENT
4229,2555,2022-09-02,2025-03-28,USD,5884203,0.0843,HIRE
4230,2555,2025-03-29,,USD,5242838,0.0944,HIRE
4231,2556,2021-11-30,2022-11-01,USD,2884329,0.0314,ADJUSTMENT
4232,2556,2022-11-02,,USD,3139762,0.0436,MERIT
4233,2557,2024-04-03,2024-06-15,USD,4265971,0.1547,PROMOTION
4234,2557,2024-06-16,,INR,3598891,0.1312,MERIT
4235,2558,2022-12-22,,USD,3081637,0.0059,MERIT
4236,2559,2022-11-29,2024-11-07,INR,781230,0.067,MERIT
4237,2559,2024-11-08,,INR,893582,0.0389,MERIT
4238,2560,2025-01-02,,INR,1642128,0.1013,ADJUSTMENT
4239,2561,2024-07-21,2024-12-16,INR,1284980,0.1893,MERIT
4240,2561,2024-12-17,2025-05-07,USD,964451,0.1808,ADJUSTMENT
4241,2561,2025-05-08,,INR,952250,0.0727,MERIT
4242,2562,2024-07-21,,USD,993145,0.184,ADJUSTMENT
4243,2563,2017-01-08,2018-12-18,USD,4462397,0.1795,HIRE
4244,2563,2018-12-19,,INR,3750844,0.1077,HIRE
4245,2564,2021-07-16,,INR,5386333,0.1279,ADJUSTMENT
4246,2565,2025-08-01,,USD,4603821,0.1061,PROMOTION
4247,2566,2023-03-31,,INR,2090052,0.0389,ADJUSTMENT
4248,2567,2025-07-06,2025-07-10,USD,3321595,0.1955,ADJUSTMENT
4249,2567,2025-07-11,,USD,4451733,0.0121,ADJUSTMENT
4250,2568,2018-05-26,,INR,3109285,0.1172,MERIT
4251,2569,2022-12-30,2024-08-09,INR,618311,0.0838,ADJUSTMENT
4252,2569,2024-08-10,2025-08-12,USD,875235,0.0018,MERIT
4253,2569,2025-08-13,,INR,766678,0.1497,HIRE
4254,2570,2021-01-08,2022-02-07,USD,590848,0.1479,ADJUSTMENT
4255,2570,2022-02-08,,USD,585893,0.1299,HIRE
4256,2571,2024-10-23,,USD,1544280,0.1384,HIRE
4257,2572,2021-11-15,2023-01-14,INR,701007,0.1782,ADJUSTMENT
4258,2572,2023-01-15,,USD,683643,0.0443,HIRE
4259,2573,2022-11-01,,INR,3185727,0.1678,HIRE
4260,2574,2024-08-31,,INR,3066919,0.0086,MERIT
4261,2575,2022-07-16,,USD,2712863,0.191,MERIT
4262,2576,2022-01-08,,USD,4995118,0.1018,ADJUSTMENT
4263,2577,2021-02-20,,USD,382299,0.1316,MERIT
4264,2578,2023-06-13,,USD,6411766,0.0764,MERIT
4265,2579,2025-06-17,2025-07-02,USD,963188,0.1531,HIRE
4266,2579,2025-07-03,,INR,975539,0.0014,MERIT
4267,2580,2019-03-09,2020-05-10,INR,1667553,0.0273,PROMOTION
4268,2580,2020-05-11,,INR,1805508,0.155,HIRE
4269,2581,2018-07-26,,INR,700624,0.0986,HIRE
4270,2582,2023-07-08,2023-12-10,USD,868481,0.1406,MERIT
4271,2582,2023-12-11,2024-04-04,USD,602168,0.0284,ADJUSTMENT
4272,2582,2024-04-05,,USD,670585,0.1792,MERIT
4273,2583,2023-08-19,2025-02-09,INR,374869,0.0373,PROMOTION
4274,2583,2025-02-10,,USD,565356,0.0004,MERIT
4275,2584,2023-08-21,,USD,1186428,0.0559,HIRE
4276,2585,2024-08-24,,USD,1086074,0.1606,MERIT
4277,2586,2021-05-13,,INR,2447617,0.1348,PROMOTION
4278,2587,2023-06-27,2025-02-22,USD,2584456,0.0161,PROMOTION
4279,2587,2025-02-23,,INR,2756429,0.0462,PROMOTION
4280,2588,2025-08-06,2025-08-07,INR,1247210,0.0949,PROMOTION
4281,2588,2025-08-08,,INR,1142632,0.1453,HIRE
4282,2589,2025-05-06,,INR,3984443,0.0713,HIRE
4283,2590,2018-04-11,,USD,2197272,0.1288,HIRE
4284,2591,2023-07-24,,INR,3614079,0.1689,ADJUSTMENT
4285,2592,2019-03-15,2022-12-19,INR,4196000,0.1271,ADJUSTMENT
4286,2592,2022-12-20,,INR,3677695,0.1678,ADJUSTMENT
4287,2593,2024-06-03,,USD,897793,0.1202,PROMOTION
4288,2594,2023-09-27,,INR,4329879,0.0564,MERIT
4289,2595,2019-06-27,,USD,2509758,0.119,MERIT
4290,2596,2023-12-16,,USD,6840552,0.1878,MERIT
4291,2597,2025-04-12,,USD,2019437,0.1292,HIRE
4292,2598,2025-07-01,2025-07-06,INR,867855,0.0136,MERIT
4293,2598,2025-07-07,2025-07-08,INR,721651,0.1244,PROMOTION
4294,2598,2025-07-09,,INR,883370,0.1216,ADJUSTMENT
4295,2599,2021-12-18,,USD,642754,0.0741,HIRE
4296,2600,2017-07-22,2024-02-05,USD,6702683,0.1779,HIRE
4297,2600,2024-02-06,,INR,5899576,0.0709,MERIT
4298,2601,2020-04-29,,INR,6125998,0.1548,HIRE
4299,2602,2021-07-23,,INR,3019175,0.0617,PROMOTION
4300,2603,2024-09-05,,INR,4800224,0.0353,PROMOTION
4301,2604,2024-07-05,2025-03-13,INR,3789751,0.112,HIRE
4302,2604,2025-03-14,,USD,3615329,0.1571,MERIT
4303,2605,2025-02-20,,INR,3663174,0.1123,PROMOTION
4304,2606,2020-07-12,2024-06-17,INR,634712,0.1732,PROMOTION
4305,2606,2024-06-18,,INR,705502,0.0091,PROMOTION
4306,2607,2023-07-11,2025-02-22,USD,4299005,0.0786,PROMOTION
4307,2607,2025-02-23,,INR,3823498,0.0003,HIRE
4308,2608,2021-12-11,2022-11-26,USD,6698850,0.0479,ADJUSTMENT
4309,2608,2022-11-27,,INR,5316390,0.023,HIRE
4310,2609,2015-08-24,2025-05-23,INR,6161445,0.1977,ADJUSTMENT
4311,2609,2025-05-24,,INR,6169436,0.1047,PROMOTION
4312,2610,2025-01-17,2025-04-25,INR,1332608,0.0753,ADJUSTMENT
4313,2610,2025-04-26,,INR,1191739,0.1355,HIRE
4314,2611,2018-06-01,,INR,6720709,0.0469,MERIT
4315,2612,2025-03-27,2025-07-16,USD,337190,0.1285,HIRE
4316,2612,2025-07-17,,USD,507521,0.0555,ADJUSTMENT
4317,2613,2025-05-03,,INR,436411,0.1469,PROMOTION
4318,2614,2025-08-17,,USD,1909811,0.1871,ADJUSTMENT
4319,2615,2025-07-29,2025-08-03,INR,1047392,0.098,HIRE
4320,2615,2025-08-04,,INR,943316,0.1932,MERIT
4321,2616,2024-05-20,2025-01-25,USD,2776368,0.1344,ADJUSTMENT
4322,2616,2025-01-26,,INR,2778533,0.1713,HIRE
4323,2617,2019-10-31,,INR,3352887,0.0976,PROMOTION
4324,2618,2025-01-23,2025-02-28,USD,476909,0.0213,PROMOTION
4325,2618,2025-03-01,,USD,473710,0.0912,MERIT
4326,2619,2022-11-03,2023-11-29,USD,1162357,0.0452,MERIT
4327,2619,2023-11-30,2024-09-19,USD,1377224,0.1179,PROMOTION
4328,2619,2024-09-20,,USD,1215697,0.1264,HIRE
4329,2620,2021-10-08,,USD,3501697,0.0618,HIRE
4330,2621,2022-09-07,,INR,806561,0.0837,ADJUSTMENT
4331,2622,2024-12-16,,USD,307334,0.0795,PROMOTION
4332,2623,2025-08-15,,INR,1116598,0.0975,MERIT
4333,2624,2022-05-22,,INR,336724,0.0046,PROMOTION
4334,2625,2022-06-09,2024-03-19,INR,769695,0.1674,PROMOTION
4335,2625,2024-03-20,,INR,696335,0.0347,MERIT
4336,2626,2025-03-18,,INR,873977,0.0056,HIRE
4337,2627,2019-04-17,2022-01-07,USD,605243,0.1884,ADJUSTMENT
4338,2627,2022-01-08,,INR,637624,0.0258,HIRE
4339,2628,2016-08-10,,USD,418227,0.1375,HIRE
4340,2629,2019-08-18,2025-03-26,USD,471466,0.1227,HIRE
4341,2629,2025-03-27,,INR,513982,0.1236,MERIT
4342,2630,2021-07-25,,INR,1277726,0.1411,ADJUSTMENT
4343,2631,2023-09-04,,USD,3678100,0.1987,HIRE
4344,2632,2022-01-14,,INR,2782617,0.1511,ADJUSTMENT
4345,2633,2023-08-10,,INR,1677308,0.075,PROMOTION
4346,2634,2021-10-18,,INR,2680390,0.1776,ADJUSTMENT
4347,2635,2020-04-30,,USD,518014,0.1534,HIRE
4348,2636,2017-07-21,2019-12-24,USD,2576223,0.184,PROMOTION
4349,2636,2019-12-25,2022-11-21,USD,2644841,0.0515,PROMOTION
4350,2636,2022-11-22,,USD,2955258,0.0858,MERIT
4351,2637,2020-06-29,2021-12-06,USD,579993,0.0246,HIRE
4352,2637,2021-12-07,,INR,353086,0.0056,MERIT
4353,2638,2024-08-18,2024-11-04,USD,587778,0.0291,HIRE
4354,2638,2024-11-05,,USD,377584,0.0113,PROMOTION
4355,2639,2024-07-28,,INR,316993,0.077,MERIT
4356,2640,2016-06-25,,INR,4173446,0.1259,HIRE
4357,2641,2020-08-14,,INR,5926667,0.0774,HIRE
4358,2642,2019-08-26,2025-06-28,INR,3757426,0.1597,MERIT
4359,2642,2025-06-29,,INR,3888371,0.1982,ADJUSTMENT
4360,2643,2024-04-09,2024-05-11,INR,2885165,0.1993,MERIT
4361,2643,2024-05-12,,INR,3141138,0.194,MERIT
4362,2644,2017-09-21,2025-01-26,USD,3092523,0.0192,ADJUSTMENT
4363,2644,2025-01-27,,INR,2705851,0.0196,HIRE
4364,2645,2024-05-06,,USD,856757,0.1669,PROMOTION
4365,2646,2024-03-13,,USD,1077474,0.1549,PROMOTION
4366,2647,2022-02-17,,INR,353515,0.122,ADJUSTMENT
4367,2648,2023-10-08,2025-01-21,INR,3681444,0.0643,HIRE
4368,2648,2025-01-22,,INR,3298263,0.1069,HIRE
4369,2649,2025-02-22,,INR,2924104,0.1091,HIRE
4370,2650,2021-08-27,2024-08-27,INR,3589442,0.0967,PROMOTION
4371,2650,2024-08-28,,INR,3917294,0.0593,HIRE
4372,2651,2025-07-09,,INR,1671218,0.1263,HIRE
4373,2652,2022-01-05,2022-01-20,USD,2071835,0.011,ADJUSTMENT
4374,2652,2022-01-21,2023-03-25,INR,1662667,0.0407,ADJUSTMENT
4375,2652,2023-03-26,,INR,1984207,0.0894,HIRE
4376,2653,2022-09-15,2023-04-13,USD,760743,0.0398,HIRE
4377,2653,2023-04-14,,USD,748348,0.0353,HIRE
4378,2654,2019-04-24,2021-02-22,USD,4081428,0.0741,ADJUSTMENT
4379,2654,2021-02-23,,USD,4181051,0.0803,ADJUSTMENT
4380,2655,2021-01-09,2023-11-23,USD,3984888,0.1121,HIRE
4381,2655,2023-11-24,,USD,3354178,0.1234,PROMOTION
4382,2656,2021-07-23,2023-01-22,INR,5061450,0.0102,MERIT
4383,2656,2023-01-23,,USD,5460514,0.0078,MERIT
4384,2657,2025-03-17,2025-03-22,INR,3471179,0.1745,PROMOTION
4385,2657,2025-03-23,,USD,4211009,0.0161,ADJUSTMENT
4386,2658,2025-07-25,2025-08-18,INR,4210744,0.1882,MERIT
4387,2658,2025-08-19,,USD,3782272,0.1877,MERIT
4388,2659,2020-02-21,,INR,6824614,0.024,HIRE
4389,2660,2023-09-19,2024-08-31,USD,706491,0.0208,HIRE
4390,2660,2024-09-01,,INR,649689,0.1685,MERIT
4391,2661,2024-02-15,,INR,1700554,0.1937,HIRE
4392,2662,2024-06-04,,USD,3226475,0.1543,MERIT
4393,2663,2022-07-27,2024-05-26,INR,430053,0.1713,PROMOTION
4394,2663,2024-05-27,2024-09-18,USD,533789,0.1808,HIRE
4395,2663,2024-09-19,,INR,590009,0.038,PROMOTION
4396,2664,2025-05-30,2025-07-12,INR,1045046,0.0596,MERIT
4397,2664,2025-07-13,,INR,1162386,0.1648,PROMOTION
4398,2665,2019-02-23,,INR,715466,0.0474,HIRE
4399,2666,2018-12-27,,INR,899949,0.0678,HIRE
4400,2667,2022-01-02,,USD,1371353,0.178,MERIT
4401,2668,2022-07-21,,USD,2151439,0.1599,HIRE
4402,2669,2015-11-28,2021-11-20,INR,3654922,0.1678,ADJUSTMENT
4403,2669,2021-11-21,,INR,4235214,0.1007,MERIT
4404,2670,2020-12-12,,USD,328045,0.0936,MERIT
4405,2671,2016-09-13,2018-01-31,INR,3770067,0.0799,PROMOTION
4406,2671,2018-02-01,2025-07-10,INR,3343757,0.0805,PROMOTION
4407,2671,2025-07-11,,INR,3278492,0.0821,PROMOTION
4408,2672,2025-08-22,,INR,6512307,0.0855,MERIT
4409,2673,2025-07-17,2025-07-20,INR,984423,0.1738,MERIT
4410,2673,2025-07-21,,USD,1169709,0.1776,PROMOTION
4411,2674,2018-01-20,2023-10-22,INR,3880684,0.1624,PROMOTION
4412,2674,2023-10-23,,INR,4190413,0.0818,HIRE
4413,2675,2024-08-02,2024-12-10,INR,5906390,0.0434,ADJUSTMENT
4414,2675,2024-12-11,,INR,5038171,0.1393,MERIT
4415,2676,2022-02-26,2023-11-03,INR,395017,0.0941,PROMOTION
4416,2676,2023-11-04,,INR,558742,0.0122,PROMOTION
4417,2677,2019-02-03,,USD,1210583,0.1187,MERIT
4418,2678,2020-05-23,,INR,2873105,0.166,ADJUSTMENT
4419,2679,2022-03-03,2024-09-30,USD,1186142,0.0531,PROMOTION
